stc_id,entity_type,entity_text,entity_length,token_count,start_pos,end_pos
PKS_001.003.182.009,PER,Lưu Bang,8,2,7,8
PKS_001.003.182.009,PER,Hạng Vũ,7,2,10,11
PKS_001.003.182.009,PER,Tần Nhị Thế,11,3,21,23
PKS_001.003.182.009,PER,Triệu Cao,9,2,27,28
PKS_001.003.182.010,TME,15 năm,6,2,3,4
PKS_001.003.182.011,PER,Triệu Đà,8,2,0,1
PKS_001.003.182.011,LOC,Quế Lâm,7,2,6,7
PKS_001.003.182.011,LOC,Tượng Quận,10,2,9,10
PKS_001.003.182.012,TME,năm 206 TCN,11,3,1,3
PKS_001.003.182.012,LOC,Nam Viột,8,2,6,7
PKS_001.003.182.012,NUM,3,1,1,15,15
PKS_001.003.182.012,LOC,Nam,3,1,18,18
PKS_001.003.182.012,LOC,Nam Hải,7,2,20,21
PKS_001.003.182.012,LOC,Quế Lâm,7,2,23,24
PKS_001.003.182.012,LOC,Tượng Quận,10,2,26,27
PKS_001.003.182.012,PER,Triệu Đà,8,2,34,35
PKS_001.003.182.012,TITLE,Nam Việt Vũ Vương,17,4,39,42
PKS_001.003.182.012,LOC,Phiên Ngung,11,2,47,48
PKS_001.003.182.013,PER,Triệu Đà,8,2,0,1
PKS_001.003.182.013,LOC,Chân Định,9,2,9,10
PKS_001.003.182.013,LOC,Hà Bắc,6,2,13,14
PKS_001.003.182.013,LOC,Trung Quốc,10,2,16,17
PKS_001.003.182.014,LOC,Đà,2,1,3,3
PKS_001.003.182.014,LOC,sông Hoàng Hà,13,3,14,16
PKS_001.003.182.015,TME,Xuân Thu,8,2,3,4
PKS_001.003.182.015,TME,Chiến Quốc,10,2,6,7
PKS_001.003.182.015,TME,770 - 256 TCN,13,4,9,12
PKS_001.003.182.015,PER,Triệu,5,1,15,15
PKS_001.003.182.015,TME,403 TCN,7,2,30,31
PKS_001.003.182.016,PER,Triệu,5,1,1,1
PKS_001.003.182.016,LOC,Hàn,3,1,13,13
PKS_001.003.182.016,PER,Triệu,5,1,15,15
PKS_001.003.182.016,LOC,Ngụy,4,1,17,17
PKS_001.003.182.016,LOC,Tấn,3,1,21,21
PKS_001.003.182.016,LOC,Chiến Quốc,10,2,27,28
PKS_001.003.182.017,TME,khoảng cuối thế kỷ III TCN,26,6,3,8
PKS_001.003.183.001,LOC,Nước Triệu,10,2,0,1
PKS_001.003.183.001,TME,năm 228 TCN,11,3,11,13
PKS_001.003.183.001,PER,Triệu Vương Thiên,17,3,15,17
PKS_001.003.183.001,LOC,Tần,3,1,21,21
PKS_001.003.183.001,PER,Vương Tiễn,10,2,23,24
PKS_001.003.183.001,LOC,nước Triệu,10,2,26,27
PKS_001.003.183.002,PER,Triệu Đà,8,2,0,1
PKS_001.003.183.002,NUM,20,2,1,16,16
PKS_001.003.183.002,LOC,Nam,3,1,24,24
PKS_001.003.183.003,PER,Triệu Đà,8,2,12,13
PKS_001.003.183.003,TME,năm 239 TCN,11,3,17,19
PKS_001.003.183.003,TME,năm Kiến Nguyên thứ 4,21,5,23,27
PKS_001.003.183.003,PER,Hán Vũ đế Lưu Triệt,19,5,30,34
PKS_001.003.183.003,TME,năm 137 TCN,11,3,36,38
PKS_001.003.183.003,NUM,102,3,1,42,42
PKS_001.003.183.004,PER,Đà,2,1,0,0
PKS_001.003.183.004,TITLE,Huyện lệnh,10,2,16,17
PKS_001.003.183.004,PER,Đà,2,1,20,20
PKS_001.003.183.004,TITLE,Biểu,4,1,23,23
PKS_001.003.183.004,NUM,3 vạn,5,2,30,31
PKS_001.003.183.004,LOC,Bách Việt,9,2,53,54
PKS_001.003.183.004,LOC,Nam,3,1,78,78
PKS_001.003.183.005,PER,Triệu Đà,8,2,2,3
PKS_001.003.183.005,PER,Nhâm Ngao,9,2,15,16
PKS_001.003.183.006,TITLE,chức ủy quận,12,3,5,7
PKS_001.003.183.006,PER,Triệu Đà,8,2,9,10
PKS_001.003.183.007,PER,Triệu Đà,8,2,0,1
PKS_001.003.183.007,PER,Bác,3,1,8,8
PKS_001.003.183.007,LOC,Nam,3,1,13,13
PKS_001.003.183.008,PER,Đà,2,1,20,20
PKS_001.003.183.008,LOC,Việt,4,1,33,33
PKS_001.003.183.008,PER,Triệu Đà,8,2,40,41
PKS_001.003.183.008,LOC,Đồng Xâm,8,2,46,47
PKS_001.003.183.008,LOC,Kiến Xương,10,2,49,50
PKS_001.003.183.008,LOC,Thái Bình,9,2,52,53
PKS_001.003.184.001,LOC,Việt,4,1,4,4
PKS_001.003.184.001,LOC,Việt,4,1,21,21
PKS_001.003.184.002,TME,Năm 179 TCN,11,3,0,2
PKS_001.003.184.002,TITLE,vua,3,1,8,8
PKS_001.003.184.002,PER,Hán Văn đế,10,3,9,11
PKS_001.003.184.002,PER,Đà,2,1,13,13
PKS_001.003.184.002,TITLE,Man Di Đại trưởng lão phu,25,6,17,22
PKS_001.003.184.003,PER,Lục Giả,7,2,0,1
PKS_001.003.184.003,TITLE,sứ giả,6,2,3,4
PKS_001.003.184.003,PER,Đà,2,1,16,16
PKS_001.003.184.004,LOC,Đà,2,1,2,2
PKS_001.003.184.004,PER,Hán,3,1,13,13
PKS_001.003.184.004,PER,Việt,4,1,20,20
PKS_001.003.184.004,PER,Việt,4,1,24,24
PKS_001.003.184.004,LOC,Nam,3,1,34,34
PKS_001.003.184.005,LOC,Nam Việt,8,2,13,14
PKS_001.003.184.005,NUM,96,2,1,29,29
PKS_001.003.184.005,NUM,206,3,1,32,32
PKS_001.003.184.005,TME,TCN,3,1,33,33
PKS_001.003.184.005,NUM,111,3,1,36,36
PKS_001.003.184.005,TME,TCN,3,1,37,37
PKS_001.003.184.005,NUM,2,1,1,39,39
PKS_001.003.184.006,PER,Lưu Bang,8,2,2,3
PKS_001.003.184.006,LOC,Trung Quốc,10,2,6,7
PKS_001.003.184.006,TME,năm 206 TCN 3,13,4,15,18
PKS_001.003.185.001,TITLE,Bá vương,8,2,3,4
PKS_001.003.185.001,PER,Hạng Vũ,7,2,5,6
PKS_001.003.185.001,TME,năm 202 TCN,11,3,10,12
PKS_001.003.185.001,TITLE,Hán Cao tổ,10,3,22,24
PKS_001.003.185.002,TME,năm 196 TCN,11,3,1,3
PKS_001.003.185.002,PER,Hán Cao tổ,10,3,5,7
PKS_001.003.185.002,PER,Lưu Bang,8,2,9,10
PKS_001.003.185.002,PER,Lục Giả,7,2,17,18
PKS_001.003.185.002,PER,Triệu Đà,8,2,21,22
PKS_001.003.185.002,TITLE,Nam Việt vương,14,3,24,26
PKS_001.003.185.003,TITLE,Vua,3,1,0,0
PKS_001.003.185.003,PER,Triệu Đà,8,2,4,5
PKS_001.003.185.003,PER,Đà,2,1,39,39
PKS_001.003.185.004,PER,Triệu Đà,8,2,9,10
PKS_001.003.185.005,PER,Lục Giả,7,2,0,1
PKS_001.003.185.005,PER,Đà,2,1,17,17
PKS_001.003.185.006,LOC,Bách Việt,9,2,19,20
PKS_001.003.185.007,PER,Hán Cao Hậu,11,3,2,4
PKS_001.003.185.007,TME,187 - 180 TCN,13,4,8,11
PKS_001.003.185.007,LOC,Nam Việt,8,2,17,18
PKS_001.003.185.008,TITLE,Vua,3,1,0,0
PKS_001.003.185.008,PER,Cao Hậu,7,2,1,2
PKS_001.003.185.008,LOC,Nam Việt,8,2,10,11
PKS_001.003.185.009,PER,Cao Hậu,7,2,9,10
PKS_001.003.185.009,LOC,Nam Việt,8,2,41,42
PKS_001.003.185.009,PER,Triệu,5,1,72,72
PKS_001.003.186.001,TME,Năm 183 TCN,11,3,0,2
PKS_001.003.186.001,PER,Đà,2,1,4,4
PKS_001.003.186.001,TITLE,Nam Việt Vũ đế,14,4,8,11
PKS_001.003.186.002,PER,Triệu Đà,8,2,0,1
PKS_001.003.186.002,TITLE,Trường Sa vương,15,3,4,6
PKS_001.003.186.002,PER,Cao Hậu,7,2,11,12
PKS_001.003.186.002,LOC,Trung Quốc,10,2,17,18
PKS_001.003.186.002,LOC,Nam Việt,8,2,22,23
PKS_001.003.186.002,PER,Đà,2,1,25,25
PKS_001.003.186.002,LOC,Ngũ Lĩnh,8,2,31,32
PKS_001.003.186.002,LOC,Trường Sa,9,2,40,41
PKS_001.003.186.002,LOC,Hồ Nam,6,2,44,45
PKS_001.003.186.003,TME,Năm 181 TCN,11,3,0,2
PKS_001.003.186.003,PER,Cao Hậu,7,2,4,5
PKS_001.003.186.003,TITLE,Lâm Lư hầu,10,3,7,9
PKS_001.003.186.003,PER,Chu Táo,7,2,10,11
PKS_001.003.186.004,PER,Triệu Đà,8,2,0,1
PKS_001.003.186.005,TME,30 năm,6,2,2,3
PKS_001.003.186.005,TME,179 TCN,7,2,15,16
PKS_001.003.186.005,PER,Hán Văn đế,10,3,18,20
PKS_001.003.186.005,PER,Triệu Đà,8,2,35,36
PKS_001.003.186.006,NUM,hai,3,1,11,11
PKS_001.003.186.006,PER,Đà,2,1,15,15
PKS_001.003.186.006,TITLE,tướng quân,10,2,19,20
PKS_001.003.186.006,PER,Bác Dương hầu,13,3,21,23
PKS_001.003.186.006,LOC,Trường Sa,9,2,25,26
PKS_001.003.186.006,PER,Đà,2,1,35,35
PKS_001.003.186.006,PER,Đà,2,1,46,46
PKS_001.003.186.006,LOC,Chân Định,9,2,48,49
PKS_001.003.186.006,LOC,Hà Bắc,6,2,51,52
PKS_001.003.186.006,LOC,Trung Quốc,10,2,54,55
PKS_001.003.186.007,PER,Hán Văn đế,10,3,0,2
PKS_001.003.186.007,PER,Triệu Đà,8,2,12,13
PKS_001.003.186.007,LOC,Cõi đất từ Ngũ Lĩnh,19,5,18,22
PKS_001.003.186.007,PER,Vương,5,1,26,26
PKS_001.003.186.007,NUM,2,1,1,31,31
PKS_001.003.186.007,TITLE,Vua,3,1,33,33
PKS_001.003.186.007,PER,Hán,3,1,34,34
PKS_001.003.186.007,PER,Đà,2,1,50,50
PKS_001.003.186.008,PER,Triệu Đà,8,2,0,1
PKS_001.003.186.008,PER,Lục Giả,7,2,6,7
PKS_001.003.186.008,TITLE,Hoàng đế,8,2,31,32
PKS_001.003.186.008,LOC,Hán,3,1,39,39
PKS_001.003.186.008,TITLE,Vương,5,1,43,43
PKS_001.003.186.008,LOC,Đà,2,1,55,55
PKS_001.003.186.008,TITLE,Hoàng đế,8,2,59,60
PKS_001.003.186.009,PER,Triệu Đà,8,2,1,2
PKS_001.003.186.009,LOC,Nam Việt,8,2,7,8
PKS_001.003.186.009,LOC,Việt,4,1,13,13
PKS_001.003.186.009,PER,Triệu Đà,8,2,25,26
PKS_001.003.186.009,LOC,Việt,4,1,33,33
PKS_001.003.186.010,PER,Triệu Đà,8,2,0,1
PKS_001.003.186.010,LOC,Bách Việt,9,2,8,9
PKS_001.003.186.010,NUM,nửa,3,1,11,11
PKS_001.003.186.010,TME,thế kỷ,6,2,12,13
PKS_001.003.187.001,PER,Lão phu,7,2,4,5
PKS_001.003.187.001,LOC,đất Việt,8,2,7,8
PKS_001.003.187.001,NUM,49 năm,6,2,10,11
PKS_001.003.187.002,LOC,Nam Việt,8,2,5,6
PKS_001.003.187.002,TME,206 TCN,7,2,8,9
PKS_001.003.187.002,PER,Đà,2,1,12,12
PKS_001.003.187.002,TME,137 TCN,7,2,15,16
PKS_001.003.187.002,PER,Triệu Đà,8,2,18,19
PKS_001.003.187.002,NUM,70,2,1,24,24
PKS_001.003.187.003,PER,Triệu Đà,8,2,26,27
PKS_001.003.187.003,LOC,Bách Việt,9,2,37,38
PKS_001.003.187.004,PER,Triệu Đà,8,2,2,3
PKS_001.003.187.004,LOC,Mân Việt,8,2,11,12
PKS_001.003.187.004,LOC,Phúc Kiến,9,2,14,15
PKS_001.003.187.004,LOC,Âu Lạc,6,2,20,21
PKS_001.003.187.005,PER,Triệu Đà,8,2,12,13
PKS_001.003.187.005,LOC,Mân Việt,8,2,26,27
PKS_001.003.187.005,LOC,Âu Lạc,6,2,29,30
PKS_001.003.187.005,LOC,Giao Chi,8,2,35,36
PKS_001.003.187.005,LOC,Cửu Chân,8,2,38,39
PKS_001.003.187.006,NUM,vạn,3,1,12,12
PKS_001.003.187.007,PER,Triệu Đà,8,2,3,4
PKS_001.003.187.007,TME,xưa đến nay,11,3,11,13
PKS_001.003.187.008,PER,Lê Văn Hưu,10,3,5,7
PKS_001.003.187.008,TITLE,Đại Việt sử ký,14,4,17,20
PKS_001.003.188.001,LOC,Hoa,3,1,26,26
PKS_001.003.188.001,LOC,Di,2,1,29,29
PKS_001.003.188.002,PER,Triệu Vũ,8,2,0,1
PKS_001.003.188.002,LOC,Việt,4,1,6,6
PKS_001.003.188.002,LOC,Việt,4,1,34,34
PKS_001.003.188.003,PER,Lê Văn Hưu,10,3,8,10
PKS_001.003.188.003,LOC,Bắc,3,1,20,20
PKS_001.003.188.003,PER,Triệu Đà,8,2,30,31
PKS_001.003.188.003,LOC,Việt,4,1,37,37
PKS_001.003.188.003,TITLE,Vũ đế,5,2,44,45
PKS_001.003.188.003,LOC,Bắc,3,1,77,77
PKS_001.003.188.004,PER,Ngô Sĩ Liên,11,3,6,8
PKS_001.003.188.004,PER,Vũ Quỳnh,8,2,10,11
PKS_001.003.188.004,PER,Phạm Công Trứ,13,3,18,20
PKS_001.003.188.004,PER,Lê Hy,5,2,22,23
PKS_001.003.188.004,TITLE,Đại Việt sử ký toàn thư,23,6,29,34
PKS_001.003.188.004,NUM,2,1,1,38,38
PKS_001.003.188.004,LOC,Việt Nam,8,2,60,61
PKS_001.003.188.005,TITLE,Triệu Vũ đế,11,3,3,5
PKS_001.003.188.005,PER,Triệu Đà,8,2,7,8
PKS_001.003.188.005,PER,Triệu,5,1,23,23
PKS_001.003.188.005,TITLE,Trường lại,10,2,32,33
PKS_001.003.188.005,LOC,Lĩnh Nam,8,2,39,40
PKS_001.003.188.005,NUM,100,3,1,54,54
PKS_001.003.188.005,NUM,2,1,1,64,64
PKS_001.003.188.005,PER,Lê Tung,7,2,66,67
PKS_001.003.188.005,TITLE,Việt giám thông khảo tổng luận,30,6,77,82
PKS_001.003.188.005,PER,Ngô Sĩ Liên,11,3,91,93
PKS_001.003.188.005,TITLE,Triệu Vũ đế,11,3,96,98
PKS_001.003.188.005,NUM,3,1,1,108,108
PKS_001.003.188.006,TME,thế kỷ XIX,10,3,2,4
PKS_001.003.188.006,TITLE,vua,3,1,18,18
PKS_001.003.188.006,PER,Tự Đức,6,2,19,20
PKS_001.003.188.006,TME,tháng 6 năm 1856,16,4,38,41
PKS_001.003.188.006,TME,năm 1881,8,2,44,45
PKS_001.003.188.006,TME,năm 1884,8,2,50,51
PKS_001.003.188.006,TITLE,vua,3,1,53,53
PKS_001.003.188.006,PER,Kiến Phúc,9,2,54,55
PKS_001.003.188.007,LOC,Việt Nam,8,2,14,15
PKS_001.003.189.001,PER,Hùng Vương,10,2,2,3
PKS_001.003.189.001,TME,thế kỷ XVIII,12,3,8,10
PKS_001.003.189.001,TME,năm 1789,8,2,12,13
PKS_001.003.189.002,PER,An Dương Vương,14,3,8,10
PKS_001.003.189.002,PER,Triệu Đà,8,2,12,13
PKS_001.003.189.002,PER,Văn vương,9,2,15,16
PKS_001.003.189.002,PER,Minh vương,10,2,18,19
PKS_001.003.189.002,PER,Ai vương,8,2,21,22
PKS_001.003.189.002,PER,Triệu vương Kiến Đức,20,4,24,27
PKS_001.003.189.002,PER,Lý Nam Đe,9,3,35,37
PKS_001.003.189.002,PER,Lý Phật Tử,10,3,42,44
PKS_001.003.189.002,TITLE,Nam Tấn vương,13,3,46,48
PKS_001.003.189.002,PER,Xương Văn,9,2,49,50
PKS_001.003.189.003,PER,Triệu,5,1,9,9
PKS_001.003.189.004,PER,Hùng Vương,10,2,19,20
PKS_001.003.189.004,NUM,Quyển thứ nhất,14,3,22,24
PKS_001.003.189.005,TITLE,Sừ gia,6,2,0,1
PKS_001.003.189.005,LOC,Việt Nam,8,2,2,3
PKS_001.003.189.005,PER,Triệu Đà,8,2,18,19
PKS_001.003.189.005,LOC,Nam Việt,8,2,22,23
PKS_001.003.189.005,PER,Ngô Thì Sĩ,10,3,28,30
PKS_001.003.189.005,TME,1726 - 1780,11,3,32,34
PKS_001.003.189.006,TITLE,Việt sử tiêu án,15,4,3,6
PKS_001.003.189.006,NUM,²,1,1,7,7
PKS_001.003.189.006,PER,Ngô Thì Sĩ,10,3,8,10
PKS_001.003.189.006,PER,An Dương Vương,14,3,15,17
PKS_001.003.189.006,PER,Triệu,5,1,25,25
PKS_001.003.189.006,NUM,4,1,1,29,29
PKS_001.003.189.006,PER,Triệu kỷ Vũ Đe,14,4,32,35
PKS_001.003.189.008,LOC,Việt,4,1,3,3
PKS_001.003.189.008,LOC,Nam Hải,7,2,5,6
PKS_001.003.189.008,LOC,Quế Lâm,7,2,8,9
PKS_001.003.189.008,LOC,Việt,4,1,14,14
PKS_001.003.189.008,LOC,Giao Chi,8,2,16,17
PKS_001.003.189.008,LOC,Cửu Chân,8,2,19,20
PKS_001.003.189.008,LOC,Nhật Nam,8,2,22,23
PKS_001.003.189.009,PER,Triệu Đà,8,2,0,1
PKS_001.003.189.009,LOC,Long Xuyên,10,2,4,5
PKS_001.003.189.009,LOC,Phiên Ngung,11,2,10,11
PKS_001.003.189.009,NUM,³,1,1,41,41
PKS_001.003.189.010,PER,Triệu Đà,8,2,29,30
PKS_001.003.189.011,PER,Lê Văn Hưu,10,3,0,2
PKS_001.003.189.011,PER,Ngô Sĩ Liên,11,3,10,12
PKS_001.003.189.011,PER,Lê Tung,7,2,30,31
PKS_001.003.189.011,PER,Triệu Đà,8,2,39,40
PKS_001.003.189.012,NUM,ngàn,4,1,2,2
PKS_001.003.190.001,TME,thế kỷ XIX,10,3,1,3
PKS_001.003.190.001,TITLE,sử gia,6,2,5,6
PKS_001.003.190.001,PER,Đặng Xuân Bảng,14,3,7,9
PKS_001.003.190.001,NUM,1828,4,1,11,11
PKS_001.003.190.001,NUM,1910,4,1,13,13
PKS_001.003.190.001,PER,Ngô Thì Sĩ,10,3,28,30
PKS_001.003.190.002,PER,Thiện Đình,10,2,0,1
PKS_001.003.190.002,PER,Thục Phán,9,2,4,5
PKS_001.003.190.002,PER,Triệu Đà,8,2,7,8
PKS_001.003.190.003,PER,Phán,4,1,1,1
PKS_001.003.190.003,LOC,đất nước ta,11,3,5,7
PKS_001.003.190.003,LOC,Trung Quốc,10,2,23,24
PKS_001.003.190.004,PER,Triệu Đà,8,2,0,1
PKS_001.003.190.004,LOC,Phiên Ngung,11,2,5,6
PKS_001.003.190.004,PER,Triệu Đà,8,2,16,17
PKS_001.003.190.004,PER,Thục Phán,9,2,32,33
PKS_001.003.190.004,LOC,Việt,4,1,46,46
PKS_001.003.190.005,PER,Triệu Đà,8,2,2,3
PKS_001.003.190.005,LOC,Nam Việt,8,2,5,6
PKS_001.003.190.005,PER,Triệu,5,1,61,61
PKS_001.003.190.006,TITLE,học giả,7,2,15,16
PKS_001.003.190.006,PER,Lê Mạnh Thát,12,3,17,19
PKS_001.003.190.006,PER,Triệu Đà,8,2,29,30
PKS_001.003.190.007,PER,Triệu kỷ,8,2,3,4
PKS_001.003.190.007,NUM,2,1,1,24,24
PKS_001.003.190.007,PER,Triệu,5,1,30,30
PKS_001.003.190.007,PER,Triệu Đà,8,2,34,35
PKS_001.003.190.009,LOC,Nam Việt,8,2,21,22
PKS_001.003.190.009,PER,Triệu Đà,8,2,24,25
PKS_001.003.190.010,LOC,Địa bàn Nam Việt,16,4,0,3
PKS_001.003.190.010,LOC,Tây Giang,9,2,17,18
PKS_001.003.190.010,LOC,Quảng Đông,10,2,26,27
PKS_001.003.191.001,LOC,Trường Giang,12,2,1,2
PKS_001.003.191.001,LOC,Trường Giang,12,2,5,6
PKS_001.003.191.001,LOC,Điền,4,1,15,15
PKS_001.003.191.001,LOC,Vân Nam,7,2,17,18
PKS_001.003.191.001,LOC,Thục,4,1,20,20
PKS_001.003.191.001,LOC,Tứ Xuyên,8,2,22,23
PKS_001.003.191.001,LOC,Dạ Lang,7,2,25,26
PKS_001.003.191.001,LOC,Quý Châu,8,2,28,29
PKS_001.003.191.001,LOC,Âu Lạc,6,2,35,36
PKS_001.003.191.001,LOC,biển Đông,9,2,42,43
PKS_001.003.191.002,LOC,Kinh đô Phiên Ngung,19,4,0,3
PKS_001.003.191.002,LOC,Quảng Châu,10,2,5,6
PKS_001.003.191.002,LOC,Đông Nam Trung Quốc,19,4,21,24
PKS_001.003.191.003,PER,Triệu Đà,8,2,11,12
PKS_001.003.191.003,LOC,Ngũ Lĩnh,8,2,15,16
PKS_001.003.191.003,LOC,Trường Sa,9,2,19,20
PKS_001.003.191.003,TME,năm 182 TCN,11,3,25,27
PKS_001.003.191.004,LOC,Tây,3,1,4,4
PKS_001.003.191.004,LOC,Điền,4,1,6,6
PKS_001.003.191.004,LOC,Thục,4,1,8,8
PKS_001.003.191.004,LOC,Dạ Lang,7,2,10,11
PKS_001.003.191.004,LOC,Nam Việt,8,2,21,22
PKS_001.003.191.005,LOC,tây nam,7,2,6,7
PKS_001.003.191.005,LOC,Âu Lạc,6,2,10,11
PKS_001.003.191.005,LOC,Nam Việt,8,2,16,17
PKS_001.003.191.006,LOC,Nước Âu Lạc,11,3,0,2
PKS_001.003.191.006,LOC,sông Hồng,9,2,27,28
PKS_001.003.191.006,LOC,sông Mã,7,2,30,31
PKS_001.003.191.006,LOC,Âu Lạc,6,2,46,47
PKS_001.003.191.007,LOC,Âu Lạc,6,2,2,3
PKS_001.003.191.007,LOC,Đông Sơn,8,2,40,41
PKS_001.003.191.008,PER,Triệu Đà,8,2,0,1
PKS_001.003.191.008,LOC,tây nam,7,2,7,8
PKS_001.003.191.008,LOC,Âu Lạc,6,2,18,19
PKS_001.003.191.009,LOC,Việt Nam,8,2,7,8
PKS_001.003.191.009,PER,Triệu Đà,8,2,11,12
PKS_001.003.191.009,LOC,Âu Lạc,6,2,21,22
PKS_001.003.191.010,LOC,Nam Việt,8,2,5,6
PKS_001.003.191.010,LOC,Âu Lạc,6,2,8,9
PKS_001.003.191.010,LOC,Tiên Du,7,2,22,23
PKS_001.003.191.010,LOC,Tiên Sơn,8,2,25,26
PKS_001.003.191.010,LOC,Bắc Ninh,8,2,28,29
PKS_001.003.191.010,LOC,Vũ Ninh,7,2,33,34
PKS_001.003.191.010,LOC,Trâu,4,1,36,36
PKS_001.003.191.010,LOC,Quế Võ,6,2,38,39
PKS_001.003.191.010,LOC,Bắc Ninh,8,2,41,42
PKS_001.003.191.011,PER,Triệu,5,1,9,9
PKS_001.003.191.011,LOC,Âu Lạc,6,2,20,21
PKS_001.003.191.012,TITLE,Đại Việt sử ký toàn thư,23,6,1,6
PKS_001.003.191.012,PER,Triệu Đà,8,2,9,10
PKS_001.003.191.012,LOC,Tiên Du,7,2,15,16
PKS_001.003.191.012,LOC,Bắc Giang,9,2,18,19
PKS_001.003.191.012,PER,An Dương Vương,14,3,24,26
PKS_001.003.191.013,PER,Đà,2,1,6,6
PKS_001.003.192.001,TITLE,Thủy kinh chú sớ,16,4,0,3
PKS_001.003.192.001,PER,An Dương Vương,14,3,7,9
PKS_001.003.192.001,TITLE,Nam Việt vương,14,3,13,15
PKS_001.003.192.001,LOC,Vũ Ninh,7,2,27,28
PKS_001.003.192.001,LOC,Giao Chi,8,2,34,35
PKS_001.003.192.002,LOC,Việt Nam,8,2,9,10
PKS_001.003.192.002,LOC,Trung Quốc,10,2,12,13
PKS_001.003.192.002,NUM,mười,4,1,35,35
PKS_001.003.192.002,NUM,300,3,1,43,43
PKS_001.003.192.003,LOC,Âu Lạc,6,2,16,17
PKS_001.003.192.003,LOC,Nam Việt,8,2,24,25
PKS_001.003.192.003,LOC,Âu Lạc,6,2,37,38
PKS_001.003.192.004,LOC,Cổ Loa,6,2,12,13
PKS_001.003.192.004,NUM,chục vạn,8,2,16,17
PKS_001.003.192.004,TITLE,Đại Việt sử lược,16,4,20,23
PKS_001.003.192.004,PER,An Dương Vương,14,3,26,28
PKS_001.003.192.004,NUM,một vạn,7,2,32,33
PKS_001.003.192.005,LOC,Âu Lạc,6,2,0,1
PKS_001.003.192.005,LOC,Cổ Loa,6,2,37,38
PKS_001.003.192.006,PER,An Dương Vương,14,3,14,16
PKS_001.003.192.006,TITLE,vị Chủ soái,11,3,18,20
PKS_001.003.192.006,PER,Cao Lỗ,6,2,37,38
PKS_001.003.192.006,LOC,Nam Việt,8,2,50,51
PKS_001.003.192.007,PER,Triệu Đà,8,2,11,12
PKS_001.003.193.001,LOC,Nam Việt,8,2,32,33
PKS_001.003.193.002,PER,Tư Mã Thiên,11,3,4,6
PKS_001.003.193.003,PER,Triệu Đà,8,2,0,1
PKS_001.003.193.003,LOC,Mân Việt,8,2,17,18
PKS_001.003.193.003,LOC,Tây Âu Lạc,10,3,20,22
PKS_001.003.193.003,PER,Triệu Đà,8,2,25,26
PKS_001.003.193.003,LOC,Âu Lạc,6,2,38,39
PKS_001.003.193.004,LOC,Âu Lạc,6,2,11,12
PKS_001.003.193.004,PER,Triệu Đà,8,2,14,15
PKS_001.003.193.004,PER,An Dương Vương,14,3,39,41
PKS_001.003.193.005,PER,Triệu,5,1,6,6
PKS_001.003.193.005,LOC,ổ Loa,5,2,21,22
PKS_001.003.193.005,LOC,Âu Lạc,6,2,53,54
PKS_001.003.193.006,LOC,Giao Châu,9,2,1,2
PKS_001.003.193.006,LOC,Nam Việt,8,2,8,9
PKS_001.003.193.006,TITLE,Vương,5,1,10,10
PKS_001.003.193.006,TITLE,Thái tử,7,2,12,13
PKS_001.003.193.006,PER,Thủy,4,1,16,16
PKS_001.003.193.006,PER,An Dưomg Vương,14,3,21,23
PKS_001.003.193.007,PER,An Dương Vương,14,3,0,2
PKS_001.003.193.007,PER,Cao Thông2,10,2,5,6
PKS_001.003.193.007,PER,Thông,5,1,16,16
PKS_001.003.193.008,PER,Thông,5,1,2,2
PKS_001.003.193.008,PER,Mỵ Châu,7,2,11,12
PKS_001.003.193.008,PER,Thủy,4,1,14,14
PKS_001.003.193.008,PER,Thủy,4,1,20,20
PKS_001.003.193.009,PER,Thủy,4,1,0,0
PKS_001.003.193.009,PER,Châu,4,1,2,2
PKS_001.003.193.009,PER,Châu,4,1,5,5
PKS_001.003.193.010,PER,Thủy,4,1,0,0
PKS_001.003.193.010,PER,Nam Việt Vương,14,3,15,17
PKS_001.003.193.011,PER,Nam Việt Vương,14,3,1,3
PKS_001.003.193.011,PER,An Dương Vương,14,3,7,9
PKS_001.003.193.012,PER,An Dương Vương,14,3,0,2
PKS_001.003.193.013,PER,Lý Văn Phượng,13,3,5,7
PKS_001.003.193.013,PER,Triệu,5,1,23,23
PKS_001.003.193.013,PER,Triệu Đà,8,2,32,33
PKS_001.003.193.014,TME,3 năm,5,2,2,3
PKS_001.003.194.003,PER,An Dương Vương,14,3,11,13
PKS_001.003.194.003,PER,Lan Châu,8,2,16,17
PKS_001.003.194.003,PER,Mỵ Châu,7,2,22,23
PKS_001.003.194.004,LOC,Việt Nam,8,2,13,14
PKS_001.003.194.004,PER,Triệu Đà,8,2,24,25
PKS_001.003.194.004,LOC,Âu Lạc,6,2,32,33
PKS_001.003.194.004,PER,Mỵ Châu,7,2,43,44
PKS_001.003.194.004,PER,Trọng Thủy,10,2,46,47
PKS_001.003.194.005,TITLE,Đại Việt sử ký toàn thư,23,6,1,6
PKS_001.003.194.005,PER,Đà,2,1,9,9
PKS_001.003.194.005,LOC,Vũ Ninh,7,2,23,24
PKS_001.003.194.005,PER,Đà,2,1,32,32
PKS_001.003.194.005,PER,Trọng Thủy,10,2,36,37
PKS_001.003.194.005,PER,Mỵ Châu,7,2,49,50
PKS_001.003.194.005,PER,Trọng Thủy,10,2,52,53
PKS_001.003.194.005,PER,Mỵ Châu,7,2,55,56
